MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
50,RL,8520,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,4,1952,1952,Gable,CompShg,BrkFace,Wd Sdng,None,3,2,CBlock,3,3,No,Rec,507,Unf,0,403,910,GasA,2,Y,SBrkr,910,475,0,1385,0,0,2,0,4,1,3,6,Typ,0,0,Detchd,Unf,2,720,3,3,Y,0,0,0,0,0,0,0,6,2010,WD,Normal,166000
120,RL,8849,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,5,3,PConc,5,3,No,GLQ,28,Unf,0,1656,1684,GasA,5,Y,SBrkr,1684,0,0,1684,0,0,2,0,2,1,5,6,Typ,1,5,Attchd,RFn,2,564,3,3,Y,495,72,0,0,0,0,0,7,2008,WD,Normal,266000
20,RL,10240,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,3,4,CBlock,4,3,No,BLQ,625,LwQ,1061,0,1686,GasA,3,Y,SBrkr,1686,0,0,1686,1,0,2,0,3,1,3,7,Typ,1,3,Attchd,Unf,2,612,3,3,Y,384,131,0,0,0,0,0,5,2006,WD,Normal,207500
60,RL,9056,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,5,4,Av,Unf,0,Unf,0,707,707,GasA,5,Y,SBrkr,707,707,0,1414,0,0,2,1,3,1,4,6,Typ,1,4,Attchd,Fin,2,403,3,3,Y,100,35,0,0,0,0,0,10,2006,WD,Normal,178000
20,RL,10656,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,4,3,Av,Unf,0,Unf,0,1638,1638,GasA,5,Y,SBrkr,1646,0,0,1646,0,0,2,0,3,1,4,6,Typ,1,4,Attchd,RFn,3,870,3,3,Y,192,80,0,0,0,0,0,11,2007,New,Partial,248900
20,RL,14803,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,10,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,BrkFace,5,3,PConc,5,3,Av,GLQ,1636,Unf,0,442,2078,GasA,5,Y,SBrkr,2084,0,0,2084,1,0,2,0,2,1,5,7,Typ,1,4,Attchd,Fin,3,1220,3,3,Y,188,45,0,0,0,0,0,6,2008,New,Partial,385000
90,RH,7136,Pave,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,6,6,1946,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,3,3,CBlock,4,3,No,Rec,484,Unf,0,495,979,GasA,3,N,FuseF,979,979,0,1958,0,0,2,0,4,2,3,8,Typ,0,0,Attchd,Unf,2,492,3,3,Y,0,0,0,0,0,0,0,8,2007,WD,Normal,145000
20,RL,9986,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,5,3,Av,Unf,0,Unf,0,1795,1795,GasA,5,Y,SBrkr,1795,0,0,1795,0,0,2,0,2,1,4,7,Typ,1,4,Attchd,RFn,3,895,3,3,Y,0,49,0,0,0,0,0,2,2007,New,Partial,147000
120,RL,3922,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,WdShing,Wd Shng,BrkFace,4,3,PConc,5,3,Av,Unf,0,Unf,0,1258,1258,GasA,5,Y,SBrkr,1258,0,0,1258,0,0,2,0,2,1,4,6,Typ,1,4,Attchd,Fin,3,648,3,3,Y,144,16,0,0,0,0,0,6,2007,New,Partial,172500
60,RL,10832,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1994,1996,Gable,CompShg,MetalSd,MetalSd,None,4,3,PConc,4,3,No,Unf,0,Unf,0,712,712,GasA,5,Y,SBrkr,1086,809,0,1895,0,0,2,1,3,1,4,7,Typ,1,3,Attchd,Fin,2,409,3,3,Y,143,46,0,0,0,0,500,10,2008,WD,Normal,194500
30,RM,5890,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1930,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,4,4,BrkTil,3,3,Av,ALQ,538,Unf,0,278,816,GasA,5,Y,SBrkr,816,0,0,816,0,0,1,0,2,1,3,5,Typ,0,0,Detchd,Unf,1,432,3,3,Y,0,0,96,0,0,0,0,6,2008,WD,Normal,120500
60,RL,16770,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,No,Unf,0,Unf,0,1195,1195,GasA,4,Y,SBrkr,1195,644,0,1839,0,0,2,1,4,1,3,7,Typ,0,0,Attchd,Fin,2,486,3,3,Y,0,81,0,0,0,0,0,6,2010,WD,Normal,221000
80,RL,6930,Pave,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,3,3,CBlock,3,3,Av,BLQ,300,Rec,294,468,1062,GasA,5,Y,FuseF,1352,0,0,1352,0,1,1,0,3,1,4,6,Min2,0,0,BuiltIn,Unf,1,288,3,3,Y,168,0,294,0,0,0,0,7,2006,WD,Abnorml,130000
20,RL,7800,Pave,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,2Story,5,8,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,3,4,CBlock,3,4,No,GLQ,603,Unf,0,293,896,GasA,5,Y,SBrkr,1112,896,0,2008,1,0,3,0,3,1,5,8,Typ,0,0,Attchd,Unf,1,230,3,3,Y,103,0,0,0,0,0,0,8,2006,WD,Normal,225000
70,RL,15576,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1915,1976,Gable,CompShg,Wd Sdng,Plywood,None,3,3,BrkTil,4,3,No,Unf,0,Unf,0,840,840,GasA,5,Y,SBrkr,840,840,0,1680,0,0,2,0,4,1,3,8,Typ,0,0,Attchd,Unf,1,308,3,3,Y,0,0,160,0,0,0,0,3,2008,WD,Normal,177000
90,RL,11600,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,3,3,CBlock,3,3,No,Rec,443,Unf,0,662,1105,GasA,3,Y,FuseA,1105,1169,0,2274,0,0,2,0,5,2,3,12,Typ,0,0,Detchd,Unf,2,480,3,3,Y,0,0,0,0,0,0,0,1,2010,WD,Normal,154300
50,RM,8500,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1919,2005,Gable,CompShg,CemntBd,CmentBd,None,3,3,CBlock,3,3,No,Unf,0,Unf,0,793,793,GasW,3,N,FuseF,997,520,0,1517,0,0,2,0,3,1,2,7,Typ,0,0,NA,NA,0,0,0,0,N,0,0,144,0,0,0,0,8,2007,WD,Normal,115000
20,RL,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Hip,CompShg,MetalSd,MetalSd,None,3,3,CBlock,3,3,No,Rec,504,Unf,0,546,1050,GasA,4,Y,SBrkr,1050,0,0,1050,0,0,1,0,2,1,3,5,Typ,0,0,Attchd,Unf,1,338,3,3,Y,0,0,0,0,0,0,0,6,2009,WD,Normal,128900
60,RL,9317,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,4,3,PConc,4,3,No,ALQ,513,Unf,0,227,740,GasA,5,Y,SBrkr,1006,769,0,1775,1,0,2,1,3,1,4,7,Typ,1,3,Attchd,Unf,2,425,3,3,Y,234,72,192,0,0,0,0,7,2009,WD,Normal,213000
50,RM,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,7,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,3,4,CBlock,3,3,No,ALQ,331,Unf,0,318,649,GasA,5,Y,SBrkr,679,504,0,1183,0,0,1,1,2,1,3,6,Typ,0,0,Detchd,Unf,1,308,3,3,Y,0,176,0,0,0,0,0,6,2007,WD,Normal,120000
20,RL,16737,Pave,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,5,3,Av,GLQ,1447,Unf,0,533,1980,GasA,5,Y,SBrkr,1980,0,0,1980,1,0,2,0,3,1,5,8,Typ,1,4,Attchd,Fin,3,770,3,3,Y,194,45,0,0,0,0,0,9,2006,WD,Normal,315000
20,RL,9248,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,3,3,PConc,4,3,No,GLQ,560,Unf,0,598,1158,GasA,4,Y,SBrkr,1167,0,0,1167,1,0,2,0,3,1,4,6,Typ,0,0,Attchd,RFn,2,400,3,3,Y,120,26,0,0,0,0,0,7,2009,WD,Normal,173000
20,RL,13811,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,6,1987,1987,Gable,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,4,4,No,GLQ,980,LwQ,40,92,1112,GasA,4,Y,SBrkr,1137,0,0,1137,1,0,2,0,2,1,4,5,Typ,1,3,Attchd,Unf,2,551,3,3,Y,125,0,0,0,0,0,0,7,2006,WD,Normal,176000
20,RL,13526,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Hip,CompShg,HdBoard,Plywood,BrkFace,3,3,CBlock,3,3,No,BLQ,560,LwQ,375,0,935,GasA,3,Y,SBrkr,935,0,0,935,1,0,1,0,3,1,3,5,Typ,0,0,Attchd,Unf,1,288,3,3,Y,180,0,0,0,0,0,0,11,2006,WD,Normal,137000
20,RL,7420,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,None,3,3,CBlock,3,3,No,Rec,417,Unf,0,640,1057,GasA,3,Y,SBrkr,1057,0,0,1057,0,0,1,0,3,1,3,6,Typ,0,0,Detchd,Fin,2,576,3,3,Y,0,0,0,0,0,0,0,4,2007,WD,Normal,132000
60,RL,19378,Pave,IR1,HLS,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,Mn,GLQ,57,Unf,0,1335,1392,GasA,5,Y,SBrkr,1392,1070,0,2462,1,0,2,1,4,1,4,9,Typ,1,4,Attchd,RFn,2,576,3,3,Y,239,132,0,168,0,0,0,3,2006,New,Partial,320000
20,RL,9200,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1980,Hip,CompShg,VinylSd,VinylSd,None,3,3,CBlock,4,3,Av,LwQ,280,BLQ,491,167,938,GasA,3,Y,SBrkr,938,0,0,938,1,0,1,0,3,1,3,5,Typ,0,0,Detchd,Unf,1,308,3,3,Y,145,0,0,0,0,0,0,7,2008,WD,Normal,130250
30,RL,5400,Pave,Reg,Lvl,AllPub,Corner,Sev,OldTown,Norm,Norm,1Fam,1Story,5,6,1921,1968,Gable,CompShg,MetalSd,MetalSd,None,3,3,BrkTil,3,3,No,Unf,0,Unf,0,1073,1073,GasA,5,Y,SBrkr,1073,0,0,1073,0,0,1,0,2,1,3,4,Typ,0,0,Detchd,Unf,1,326,3,3,Y,0,0,112,0,0,0,0,12,2006,WD,Abnorml,108480
75,RM,22950,Pave,IR2,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2.5Fin,10,9,1892,1993,Gable,WdShngl,Wd Sdng,Wd Sdng,None,4,4,BrkTil,3,3,Mn,Unf,0,Unf,0,1107,1107,GasA,5,Y,SBrkr,1518,1518,572,3608,0,0,2,1,4,1,5,12,Typ,2,3,Detchd,Unf,3,840,5,3,Y,0,260,0,0,410,0,0,6,2006,WD,Normal,475000
60,RL,9245,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,Av,Unf,0,Unf,0,939,939,GasA,5,Y,SBrkr,939,858,0,1797,0,0,2,1,3,1,4,8,Typ,0,0,Attchd,RFn,2,639,3,3,Y,144,53,0,0,0,0,0,4,2007,WD,Normal,213500
160,RM,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,6,3,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,3,3,No,ALQ,358,Unf,0,125,483,GasA,3,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,3,5,Typ,0,0,Detchd,Unf,1,264,3,3,Y,0,0,0,0,0,0,0,8,2008,WD,Normal,89500
60,RL,7950,Pave,IR1,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,6,1977,1977,Hip,CompShg,HdBoard,Plywood,BrkFace,3,3,CBlock,3,3,No,BLQ,535,Unf,0,155,690,GasA,3,Y,SBrkr,698,728,0,1426,0,0,1,1,3,1,3,6,Typ,0,0,Attchd,Fin,2,440,3,3,Y,252,0,0,0,0,0,0,7,2009,WD,Normal,159500
60,RL,10364,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,MetalSd,MetalSd,None,3,3,PConc,4,3,No,Unf,0,Unf,0,806,806,GasA,4,Y,SBrkr,806,766,0,1572,0,0,2,1,3,1,3,7,Typ,1,3,BuiltIn,Fin,2,373,3,3,Y,0,40,0,0,0,0,0,5,2007,WD,Normal,168000
20,RL,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,2007,Gable,CompShg,MetalSd,MetalSd,None,4,3,CBlock,3,3,No,ALQ,607,Unf,0,506,1113,GasA,4,Y,SBrkr,1113,0,0,1113,0,0,1,0,3,1,4,5,Typ,1,4,Attchd,Unf,1,264,3,3,Y,0,80,120,0,0,0,0,7,2009,WD,Normal,147000
20,RL,13265,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,CemntBd,CmentBd,BrkFace,4,3,PConc,4,3,No,GLQ,1218,Unf,0,350,1568,GasA,5,Y,SBrkr,1689,0,0,1689,1,0,2,0,3,1,4,7,Typ,2,4,Attchd,RFn,3,857,3,3,Y,150,59,0,0,0,0,0,7,2008,WD,Normal,271000
60,RL,21872,Pave,IR2,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,HdBoard,HdBoard,None,3,3,PConc,4,3,Gd,GLQ,604,Unf,0,125,729,GasA,5,Y,SBrkr,729,717,0,1446,0,1,2,1,3,1,3,6,Typ,1,3,Attchd,Unf,2,406,3,3,Y,264,22,0,0,0,0,0,8,2008,WD,Normal,175000
60,RL,16659,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,7,1977,1994,Gable,CompShg,Plywood,Plywood,BrkFace,3,3,CBlock,3,3,No,ALQ,795,Unf,0,0,795,GasA,2,Y,SBrkr,1468,795,0,2263,1,0,2,1,3,1,4,9,Typ,1,3,Attchd,Fin,2,539,3,3,Y,0,250,0,0,0,0,0,3,2006,WD,Normal,235000
20,RL,11664,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,6,5,1948,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,3,3,CBlock,3,2,No,BLQ,336,Unf,0,746,1082,GasA,3,Y,SBrkr,1082,0,0,1082,0,0,1,0,2,1,3,5,Typ,1,4,Detchd,Unf,1,240,3,3,Y,0,130,0,0,0,0,0,11,2007,WD,Normal,119200
20,RL,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1957,Gable,CompShg,MetalSd,MetalSd,None,3,4,CBlock,3,3,No,Rec,922,Unf,0,392,1314,GasA,3,Y,SBrkr,1314,0,0,1314,1,0,1,0,3,1,3,5,Typ,0,0,Attchd,RFn,1,294,3,3,Y,250,0,0,0,0,0,0,6,2010,WD,Normal,145000
60,RL,9505,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,No,Unf,0,Unf,0,884,884,GasA,5,Y,SBrkr,884,1151,0,2035,0,0,2,1,3,1,4,8,Typ,1,4,BuiltIn,Fin,2,434,3,3,Y,144,48,0,0,0,0,0,5,2010,WD,Normal,222500
50,RL,10410,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1916,1987,Gable,CompShg,HdBoard,HdBoard,None,3,3,CBlock,2,3,No,Unf,0,Unf,0,660,660,GasA,5,Y,SBrkr,808,704,144,1656,0,0,2,1,3,1,3,8,Min2,0,0,Detchd,Unf,1,180,2,2,N,0,0,0,140,0,0,0,8,2009,WD,Normal,135000
60,RL,7153,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,VinylSd,VinylSd,None,4,4,PConc,4,3,No,ALQ,387,Unf,0,374,761,GasA,5,Y,SBrkr,810,793,0,1603,0,0,2,1,3,1,4,7,Typ,0,0,Attchd,RFn,2,484,3,3,Y,0,124,0,0,0,0,0,7,2006,WD,Normal,175900
20,RL,11302,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,Other,BrkFace,4,3,PConc,4,3,Gd,GLQ,1422,Unf,0,392,1814,GasA,5,Y,SBrkr,1826,0,0,1826,1,0,2,0,3,1,4,7,Typ,1,3,Attchd,Fin,3,758,3,3,Y,180,75,0,0,120,0,0,8,2006,New,Partial,319000
60,RL,12203,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1999,Hip,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,No,GLQ,854,Unf,0,371,1225,GasA,5,Y,SBrkr,1276,1336,0,2612,1,0,2,1,4,1,4,8,Typ,1,3,Attchd,Fin,3,676,3,3,Y,250,0,0,0,0,0,0,7,2009,WD,Normal,336000
160,RM,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,3,3,No,BLQ,317,Unf,0,355,672,GasA,4,Y,SBrkr,672,546,0,1218,0,1,1,1,3,1,3,7,Typ,0,0,Detchd,Unf,1,264,3,3,Y,0,28,0,0,0,0,0,5,2006,WD,Normal,118000
60,RL,11214,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,No,Unf,0,Unf,0,930,930,GasA,4,Y,SBrkr,956,930,0,1886,0,0,2,1,4,1,4,10,Typ,1,3,Attchd,Fin,2,431,3,3,Y,89,0,0,0,0,0,0,7,2006,WD,Normal,199900
20,RL,6897,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1962,2010,Gable,CompShg,HdBoard,HdBoard,None,3,4,CBlock,3,3,No,ALQ,659,Unf,0,381,1040,GasA,5,Y,SBrkr,1040,0,0,1040,1,0,1,1,3,1,3,6,Typ,0,0,Detchd,Unf,1,260,3,3,Y,0,104,0,0,0,0,0,4,2010,WD,Normal,127000
70,RM,10690,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,7,1920,1997,Hip,CompShg,VinylSd,VinylSd,None,3,4,CBlock,3,2,No,Rec,456,Unf,0,216,672,GasA,4,Y,FuseA,672,672,0,1344,0,0,1,0,3,1,3,6,Typ,0,0,Detchd,Unf,1,468,3,2,Y,0,128,218,0,0,0,0,7,2009,WD,Normal,147000
60,FV,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,No,Unf,0,Unf,0,756,756,GasA,5,Y,SBrkr,756,797,0,1553,0,0,2,1,3,1,4,6,Typ,0,0,Attchd,RFn,2,615,3,3,Y,0,45,0,0,0,0,0,3,2006,New,Partial,186500
190,RL,5687,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5,6,1912,2000,Gable,CompShg,VinylSd,VinylSd,None,3,2,PConc,3,2,No,Rec,210,Unf,0,570,780,GasA,5,N,SBrkr,936,780,0,1716,1,0,2,0,6,1,2,9,Typ,0,0,NA,NA,0,0,0,0,N,0,184,0,0,0,0,0,3,2008,WD,Normal,135900
60,RL,53107,Pave,IR2,Low,AllPub,Corner,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,4,3,PConc,4,3,Av,GLQ,985,Unf,0,595,1580,GasA,5,Y,SBrkr,1079,874,0,1953,1,0,2,1,3,1,4,9,Typ,2,2,Attchd,Fin,2,501,3,3,Y,216,231,0,0,0,0,0,6,2007,WD,Normal,240000
160,RM,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,3,3,No,Unf,0,Unf,0,630,630,GasA,3,Y,SBrkr,630,672,0,1302,0,0,2,1,3,1,3,6,Typ,0,0,Detchd,Unf,1,280,3,3,Y,0,0,0,0,0,0,0,5,2009,COD,Abnorml,112000
60,RL,8750,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,4,4,PConc,4,3,No,GLQ,642,Unf,0,273,915,GasA,5,Y,SBrkr,933,975,0,1908,1,0,2,1,4,1,4,8,Typ,1,3,Attchd,Unf,2,493,3,3,Y,144,133,0,0,0,0,0,7,2008,WD,Normal,210000
20,RL,14572,Pave,IR3,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,Av,GLQ,1300,Unf,0,230,1530,GasA,5,Y,SBrkr,1530,0,0,1530,1,0,2,0,3,1,4,7,Typ,1,4,Attchd,Fin,3,630,3,3,Y,144,36,0,0,0,0,0,11,2007,WD,Family,259000
60,RL,11796,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,Av,Unf,0,Unf,0,847,847,GasA,5,Y,SBrkr,847,1112,0,1959,0,0,2,1,4,1,4,8,Typ,1,4,BuiltIn,Fin,2,434,3,3,Y,100,48,0,0,0,0,0,7,2007,WD,Normal,215000
60,FV,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,No,GLQ,533,Unf,0,281,814,GasA,5,Y,SBrkr,814,860,0,1674,1,0,2,1,3,1,4,7,Typ,0,0,Attchd,RFn,2,663,3,3,Y,0,96,0,0,0,0,0,1,2010,WD,Normal,216000
80,RL,9125,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,3,3,PConc,4,3,No,Unf,0,Unf,0,384,384,GasA,4,Y,SBrkr,812,670,0,1482,0,0,2,1,3,1,4,7,Typ,1,3,Attchd,Fin,2,392,3,3,Y,100,25,0,0,0,0,0,7,2007,WD,Normal,163900
120,RL,3635,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,No,ALQ,988,Unf,0,398,1386,GasA,5,Y,SBrkr,1569,0,0,1569,0,1,2,0,1,1,4,7,Typ,1,3,Attchd,RFn,3,660,3,3,Y,143,20,0,0,0,0,0,5,2009,WD,Normal,175900
60,FV,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,Av,Unf,0,Unf,0,1088,1088,GasA,5,Y,SBrkr,1088,871,0,1959,0,0,2,1,3,1,4,8,Typ,1,4,Attchd,RFn,3,1025,3,3,Y,208,46,0,0,0,0,0,12,2007,WD,Normal,270000
60,RL,9554,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,No,GLQ,380,Unf,0,397,777,GasA,5,Y,SBrkr,1065,846,0,1911,0,0,2,1,3,1,4,8,Typ,1,3,Attchd,RFn,2,471,3,3,Y,182,81,0,0,0,0,0,9,2006,WD,Normal,215000
